ID,adj.P.Val,P.Value,t,B,logFC,GI,Gene.symbol,Gene.title
ILMN_2138622,7.33E-01,6.25E-01,0.48982,-6.42272,0.0685055,NA,,
ILMN_2087941,7.34E-01,6.26E-01,0.488848,-6.42319,0.1174439,634743273,ENTPD3,ectonucleoside triphosphate diphosphohydrolase 3
ILMN_3300198,7.34E-01,6.26E-01,0.488328,-6.42344,0.0830688,NA,,
ILMN_1657683,7.34E-01,6.27E-01,0.487983,-6.42361,0.0832694,211063483,C1orf198,chromosome 1 open reading frame 198
ILMN_1809400,7.34E-01,6.27E-01,-0.487883,-6.42366,-0.1044176,377520144,FAM49B,family with sequence similarity 49 member B
ILMN_2359907,7.34E-01,6.27E-01,0.487732,-6.42373,0.0645633,91199547,CD68,CD68 molecule
ILMN_1664802,7.35E-01,6.27E-01,0.487262,-6.42396,0.1133067,58331180,WSB1,WD repeat and SOCS box containing 1
ILMN_1803611,7.35E-01,6.27E-01,-0.487031,-6.42407,-0.048071,NA,,
ILMN_2399893,7.35E-01,6.27E-01,-0.487003,-6.42408,-0.0833394,214829180,RPS24,ribosomal protein S24
ILMN_1795089,7.35E-01,6.28E-01,-0.486168,-6.42448,-0.0438328,130502161,RASAL3,RAS protein activator like 3
ILMN_2354515,7.35E-01,6.28E-01,-0.48608,-6.42452,-0.0365091,41327780,NDUFAF3,NADH:ubiquinone oxidoreductase complex assembly factor 3
ILMN_3307863,7.35E-01,6.28E-01,-0.485928,-6.4246,-0.0439641,148746217,TAOK3,TAO kinase 3
ILMN_2352724,7.35E-01,6.28E-01,0.485768,-6.42467,0.0540625,134244279,PIGN,phosphatidylinositol glycan anchor biosynthesis class N
ILMN_1690268,7.36E-01,6.29E-01,-0.48511,-6.42499,-0.0349546,1007388879,HNRNPUL1,heterogeneous nuclear ribonucleoprotein U like 1
ILMN_2206645,7.36E-01,6.29E-01,0.484824,-6.42512,0.063084,209364545,ECD,ecdysoneless cell cycle regulator
ILMN_1814397,7.36E-01,6.29E-01,-0.484756,-6.42516,-0.1490636,166362734,EPB42,erythrocyte membrane protein band 4.2
ILMN_1743911,7.36E-01,6.29E-01,-0.484441,-6.42531,-0.0675362,1007393915,SLC25A39,solute carrier family 25 member 39
ILMN_1685625,7.36E-01,6.29E-01,0.484111,-6.42547,0.0637907,13259540,UCP2,uncoupling protein 2
ILMN_1787844,7.37E-01,6.3E-01,0.483359,-6.42582,0.0647807,54112408,MYDGF,myeloid derived growth factor
ILMN_1736178,7.37E-01,6.3E-01,-0.482735,-6.42612,-0.0703602,495528518,AEBP1,AE binding protein 1
ILMN_2063586,7.37E-01,6.3E-01,-0.482679,-6.42615,-0.0956131,209870110,CLIC4,chloride intracellular channel 4
ILMN_2298936,7.37E-01,6.3E-01,-0.482437,-6.42626,-0.0707297,506949335,THOC3,THO complex 3
ILMN_2347807,7.37E-01,6.3E-01,-0.482434,-6.42626,-0.0541924,67944631,EXOC1,exocyst complex component 1
ILMN_1729487,7.38E-01,6.31E-01,0.48209,-6.42643,0.1300129,156104879,GMPR,guanosine monophosphate reductase
ILMN_1806999,7.38E-01,6.31E-01,-0.481996,-6.42647,-0.0544241,226371645,B9D2,B9 protein domain 2
ILMN_1684197,7.38E-01,6.31E-01,-0.481875,-6.42653,-0.0844547,532164713,GPKOW,G-patch domain and KOW motifs
ILMN_1745533,7.38E-01,6.31E-01,0.481822,-6.42656,0.1118407,215422359,FAM117A,family with sequence similarity 117 member A
ILMN_1746716,7.38E-01,6.31E-01,-0.481763,-6.42658,-0.0799463,NA,,
ILMN_1770515,7.38E-01,6.31E-01,0.481759,-6.42659,0.0506387,12025664,UBE2V2,ubiquitin conjugating enzyme E2 V2
ILMN_1677953,7.38E-01,6.31E-01,-0.481575,-6.42667,-0.0459937,94536835,OGFOD1,2-oxoglutarate and iron dependent oxygenase domain containing 1
ILMN_1803302,7.38E-01,6.31E-01,0.481272,-6.42682,0.0425307,358356430,CRK,"CRK proto-oncogene, adaptor protein"
ILMN_2150465,7.38E-01,6.32E-01,0.480811,-6.42704,0.0551908,208431831,TMEM267,transmembrane protein 267
ILMN_1686370,7.38E-01,6.32E-01,-0.480618,-6.42713,-0.1059769,507588253,PHYKPL,5-phosphohydroxy-L-lysine phospho-lyase
ILMN_2188204,7.38E-01,6.32E-01,0.480488,-6.42719,0.042613,290560745,ATG12,autophagy related 12
ILMN_1805737,7.39E-01,6.32E-01,-0.479909,-6.42746,-0.061784,334191699,PFKP,"phosphofructokinase, platelet"
ILMN_1803686,7.39E-01,6.32E-01,-0.47988,-6.42748,-0.056867,1015205511,ADA,adenosine deaminase
ILMN_1679880,7.39E-01,6.32E-01,0.479853,-6.42749,0.0932015,215272339,THOC6,THO complex 6
ILMN_1794132,7.39E-01,6.33E-01,-0.479555,-6.42763,-0.0414455,291490669,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8
ILMN_3239735,7.39E-01,6.33E-01,0.479045,-6.42787,0.1071799,215277009,WASH7P,WAS protein family homolog 7 pseudogene
ILMN_3301478,7.39E-01,6.33E-01,-0.479012,-6.42789,-0.0676448,226529226,ZNF716,zinc finger protein 716
ILMN_3222998,7.39E-01,6.33E-01,-0.478809,-6.42798,-0.1147744,NA,,
ILMN_1730391,7.39E-01,6.33E-01,-0.478225,-6.42826,-0.0486052,301069363,MRPS18A,mitochondrial ribosomal protein S18A
ILMN_2075818,7.4E-01,6.34E-01,0.477828,-6.42845,0.0435903,409264580,ZNF598,zinc finger protein 598
ILMN_2142815,7.4E-01,6.34E-01,-0.477609,-6.42855,-0.0322187,78190471,RPL35,ribosomal protein L35
ILMN_1717056,7.4E-01,6.34E-01,-0.477488,-6.42861,-0.0528285,387598048,TXNRD1,thioredoxin reductase 1
ILMN_1702175,7.4E-01,6.34E-01,0.477303,-6.42869,0.1346527,54112123,ST7,suppression of tumorigenicity 7
ILMN_1745415,7.4E-01,6.34E-01,0.477257,-6.42872,0.0483532,443497953,BBX,"BBX, HMG-box containing"
ILMN_2374076,7.4E-01,6.34E-01,-0.477092,-6.42879,-0.045494,NA,,
ILMN_1801913,7.4E-01,6.35E-01,0.476678,-6.42899,0.0490102,45439322,PPIH,peptidylprolyl isomerase H
ILMN_2224833,7.4E-01,6.35E-01,0.476666,-6.42899,0.0401205,38261972,ADIPOR2,adiponectin receptor 2
ILMN_1778673,7.4E-01,6.35E-01,-0.476307,-6.42916,-0.0300826,50541945,GOLGA7,golgin A7
ILMN_1814156,7.41E-01,6.35E-01,-0.475996,-6.42931,-0.0542111,394025664,PSMB7,proteasome subunit beta 7
ILMN_1746393,7.41E-01,6.35E-01,-0.475839,-6.42938,-0.0590906,223972629,TSEN2,tRNA splicing endonuclease subunit 2
ILMN_1784040,7.41E-01,6.35E-01,-0.475586,-6.4295,-0.0746623,998614203,NAPSA,napsin A aspartic peptidase
ILMN_1764522,7.41E-01,6.35E-01,0.475546,-6.42952,0.049818,126513134,LMBR1,limb development membrane protein 1
ILMN_1683827,7.41E-01,6.36E-01,0.474633,-6.42995,0.0518434,301898689,CHMP3,charged multivesicular body protein 3
ILMN_2212354,7.42E-01,6.36E-01,-0.474081,-6.43021,-0.047662,256773175,WDR46,WD repeat domain 46
ILMN_1730658,7.42E-01,6.36E-01,-0.474055,-6.43022,-0.042473,116812574,YTHDF2,YTH N6-methyladenosine RNA binding protein 2
ILMN_1730928,7.42E-01,6.36E-01,0.474055,-6.43022,0.0695076,34304373,CDK5R1,cyclin dependent kinase 5 regulatory subunit 1
ILMN_1807737,7.42E-01,6.37E-01,-0.473874,-6.4303,-0.0392625,41152096,AKAP17A,A-kinase anchoring protein 17A
ILMN_1700159,7.42E-01,6.37E-01,-0.473262,-6.43059,-0.0682341,1044635729,NIPSNAP3A,nipsnap homolog 3A
ILMN_2152465,7.42E-01,6.37E-01,0.472933,-6.43074,0.1097884,156416001,PIP4K2A,phosphatidylinositol-5-phosphate 4-kinase type 2 alpha
ILMN_2340877,7.43E-01,6.38E-01,-0.472089,-6.43114,-0.0616915,210031700,MEN1,menin 1
ILMN_2100815,7.43E-01,6.38E-01,-0.47204,-6.43116,-0.0323352,554790391,TMEM9B,TMEM9 domain family member B
ILMN_1691611,7.43E-01,6.38E-01,-0.472039,-6.43116,-0.0435948,NA,,
ILMN_3240117,7.43E-01,6.38E-01,0.472004,-6.43118,0.0500897,124248538,AIDA,"axin interactor, dorsalization associated"
ILMN_1679093,7.43E-01,6.38E-01,0.471978,-6.43119,0.0389608,50592985,ZNF581,zinc finger protein 581
ILMN_2307740,7.43E-01,6.38E-01,-0.471728,-6.4313,-0.042627,NA,,
ILMN_1693668,7.43E-01,6.39E-01,0.471123,-6.43159,0.0787854,971059207,WAPL,WAPL cohesin release factor
ILMN_1796106,7.43E-01,6.39E-01,-0.470904,-6.43169,-0.0652776,237512967,MGAT4B,"mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B"
ILMN_2370091,7.43E-01,6.39E-01,-0.470689,-6.43179,-0.069165,544063414,BEX3,brain expressed X-linked 3
ILMN_1731354,7.44E-01,6.39E-01,0.470455,-6.4319,0.0415087,1025812220,PARL,presenilin associated rhomboid like
ILMN_3307025,7.44E-01,6.39E-01,0.470197,-6.43202,0.0392407,197304684,ZDHHC4,zinc finger DHHC-type containing 4
ILMN_1799819,7.44E-01,6.4E-01,-0.469491,-6.43234,-0.0342107,319803070,MARS,methionyl-tRNA synthetase
ILMN_1822307,7.44E-01,6.4E-01,-0.469483,-6.43235,-0.0966329,34535726,,
ILMN_1656045,7.44E-01,6.4E-01,0.469114,-6.43252,0.0931815,219878492,CELF6,"CUGBP, Elav-like family member 6"
ILMN_1892638,7.44E-01,6.4E-01,-0.468812,-6.43266,-0.0641412,4884230,DKFZP564C152,DKFZP564C152 protein
ILMN_2083588,7.44E-01,6.4E-01,-0.468799,-6.43266,-0.0646932,960513889,TTC32,tetratricopeptide repeat domain 32
ILMN_1809285,7.44E-01,6.4E-01,0.468728,-6.4327,0.0406994,589269215,DCP1A,decapping mRNA 1A
ILMN_1701216,7.45E-01,6.41E-01,0.468336,-6.43288,0.0567279,109698608,BANP,BTG3 associated nuclear protein
ILMN_1794399,7.45E-01,6.41E-01,-0.468218,-6.43293,-0.0348107,156105704,SNRK,SNF related kinase
ILMN_1811648,7.45E-01,6.41E-01,-0.46815,-6.43296,-0.0480748,1008806464,DCAKD,dephospho-CoA kinase domain containing
ILMN_1690036,7.45E-01,6.41E-01,0.468118,-6.43298,0.0619806,NA,,
ILMN_2211065,7.45E-01,6.41E-01,0.468118,-6.43298,0.0623959,149588845,TMEM91,transmembrane protein 91
ILMN_1699476,7.45E-01,6.41E-01,0.467627,-6.4332,0.0556784,506949355,RPE,ribulose-5-phosphate-3-epimerase
ILMN_1698139,7.45E-01,6.41E-01,0.467328,-6.43334,0.1094059,568215011,TCEA1,transcription elongation factor A1
ILMN_1746314,7.45E-01,6.41E-01,-0.467215,-6.43339,-0.0439573,815891220,EVI5,ecotropic viral integration site 5
ILMN_1779147,7.45E-01,6.41E-01,0.46696,-6.43351,0.0829097,375156566,ENC1,ectodermal-neural cortex 1
ILMN_1748291,7.45E-01,6.42E-01,0.466871,-6.43355,0.0451496,148664215,SDE2,SDE2 telomere maintenance homolog
ILMN_1737170,7.45E-01,6.42E-01,0.466689,-6.43364,0.0446323,372266125,FLII,"FLII, actin remodeling protein"
ILMN_2130635,7.45E-01,6.42E-01,-0.466493,-6.43373,-0.1389462,156139138,FOXRED2,FAD dependent oxidoreductase domain containing 2
ILMN_3240220,7.46E-01,6.42E-01,0.466099,-6.43391,0.1709529,NA,,
ILMN_1671809,7.46E-01,6.42E-01,-0.465565,-6.43415,-0.0364569,557440873,DUSP22,dual specificity phosphatase 22
ILMN_1815043,7.46E-01,6.42E-01,0.465552,-6.43416,0.0521187,389565494,MRPS2,mitochondrial ribosomal protein S2
ILMN_1678757,7.46E-01,6.43E-01,-0.464829,-6.43449,-0.0495485,34850482,BCYRN1,brain cytoplasmic RNA 1
ILMN_1760593,7.47E-01,6.43E-01,-0.464591,-6.4346,-0.0692017,401015115,CRY1,cryptochrome circadian clock 1
ILMN_1716907,7.47E-01,6.43E-01,0.464242,-6.43476,0.0586984,134152720,TMEM214,transmembrane protein 214
ILMN_1747162,7.47E-01,6.44E-01,0.464097,-6.43483,0.0472899,41327774,DDX47,DEAD-box helicase 47
ILMN_3249949,7.47E-01,6.44E-01,-0.463641,-6.43504,-0.0546047,NA,,
ILMN_1859207,7.47E-01,6.44E-01,0.463158,-6.43526,0.0743791,10836611,,
ILMN_1810225,7.47E-01,6.44E-01,-0.463016,-6.43532,-0.0541475,962608397,UVSSA,UV stimulated scaffold protein A
ILMN_1715436,7.47E-01,6.44E-01,-0.462981,-6.43534,-0.0659185,NA,,
ILMN_3253304,7.47E-01,6.44E-01,0.462957,-6.43535,0.1087511,NA,,
ILMN_1789751,7.48E-01,6.45E-01,-0.462406,-6.4356,-0.0452875,269847415,MFSD1,major facilitator superfamily domain containing 1
ILMN_1659054,7.48E-01,6.45E-01,0.462381,-6.43561,0.0517069,242246959,CHKB,choline kinase beta
ILMN_1804248,7.48E-01,6.45E-01,-0.462257,-6.43567,-0.0527075,209571580,FDPS,farnesyl diphosphate synthase
ILMN_2408645,7.48E-01,6.45E-01,-0.462087,-6.43575,-0.0961637,NA,,
ILMN_1804629,7.48E-01,6.45E-01,-0.461943,-6.43581,-0.0434398,110227856,TPK1,thiamin pyrophosphokinase 1
ILMN_1726647,7.48E-01,6.45E-01,-0.461706,-6.43592,-0.1082212,NA,,
ILMN_1756162,7.48E-01,6.45E-01,-0.461538,-6.436,-0.0504464,224465145,EXOSC8,exosome component 8
ILMN_3247998,7.48E-01,6.45E-01,-0.46136,-6.43608,-0.0709206,960513911,STAP1,signal transducing adaptor family member 1
ILMN_1671291,7.48E-01,6.46E-01,-0.461235,-6.43613,-0.0354279,984290510,EIF3I,eukaryotic translation initiation factor 3 subunit I
ILMN_1802082,7.48E-01,6.46E-01,-0.46098,-6.43625,-0.0564877,150378438,PRDM8,PR/SET domain 8
ILMN_2332990,7.48E-01,6.46E-01,0.460546,-6.43645,0.0640551,507588234,DIABLO,diablo IAP-binding mitochondrial protein
ILMN_2249473,7.49E-01,6.46E-01,-0.460296,-6.43656,-0.0625232,526252796,SPTLC1,serine palmitoyltransferase long chain base subunit 1
ILMN_3213792,7.49E-01,6.46E-01,0.460146,-6.43663,0.033098,NA,,
ILMN_2383516,7.49E-01,6.47E-01,-0.459698,-6.43683,-0.0387485,73747876,WDR7,WD repeat domain 7
ILMN_1719694,7.49E-01,6.47E-01,-0.459627,-6.43686,-0.053902,NA,,
ILMN_1731612,7.49E-01,6.47E-01,-0.459474,-6.43693,-0.0798715,312922357,UCHL5,ubiquitin C-terminal hydrolase L5
ILMN_2140700,7.5E-01,6.48E-01,0.458528,-6.43736,0.0691404,154937358,CRIPAK,cysteine rich PAK1 inhibitor
ILMN_2228809,7.5E-01,6.48E-01,0.458474,-6.43739,0.0667311,194733744,YWHAG,tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma
ILMN_2313434,7.5E-01,6.48E-01,-0.45798,-6.43761,-0.0724334,57863256,TCP1,t-complex 1
ILMN_1752953,7.5E-01,6.48E-01,-0.45758,-6.43779,-0.0466072,100913020,BCL2L12,BCL2 like 12
ILMN_1791119,7.5E-01,6.48E-01,-0.457351,-6.43789,-0.0403232,270132477,NDUFA10,NADH:ubiquinone oxidoreductase subunit A10
ILMN_1799030,7.51E-01,6.49E-01,-0.456929,-6.43808,-0.1103938,31563435,CMTM2,CKLF like MARVEL transmembrane domain containing 2
ILMN_1729051,7.51E-01,6.49E-01,-0.456636,-6.43822,-0.0436619,157426894,MSH6,mutS homolog 6
ILMN_1694603,7.51E-01,6.49E-01,-0.456217,-6.43841,-0.0446497,188536046,SMARCC1,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 1"
ILMN_1794825,7.51E-01,6.49E-01,0.455857,-6.43857,0.0483938,73465985,ALDH3A2,aldehyde dehydrogenase 3 family member A2
ILMN_1798189,7.51E-01,6.49E-01,-0.455797,-6.43859,-0.0416982,18105039,COX7C,cytochrome c oxidase subunit 7C
ILMN_1712888,7.51E-01,6.5E-01,-0.455597,-6.43868,-0.0591172,557357698,HSPH1,heat shock protein family H (Hsp110) member 1
ILMN_1745262,7.52E-01,6.5E-01,-0.454771,-6.43906,-0.0816841,124248561,REM2,RRAD and GEM like GTPase 2
ILMN_1784523,7.52E-01,6.5E-01,0.454519,-6.43917,0.0307755,87159820,ATP6V1G1,ATPase H+ transporting V1 subunit G1
ILMN_1672830,7.52E-01,6.5E-01,0.454456,-6.4392,0.0589543,NA,,
ILMN_2210386,7.52E-01,6.5E-01,0.454378,-6.43923,0.0595377,217416408,TMEM17,transmembrane protein 17
ILMN_1676629,7.52E-01,6.51E-01,0.454246,-6.43929,0.0415906,1008806538,INSIG2,insulin induced gene 2
ILMN_1802434,7.52E-01,6.51E-01,-0.453701,-6.43954,-0.0663916,61699222,JPH2,junctophilin 2
ILMN_1705753,7.52E-01,6.51E-01,0.453688,-6.43954,0.0645441,269847743,CMSS1,cms1 ribosomal small subunit homolog (yeast)
ILMN_2179018,7.52E-01,6.51E-01,-0.453512,-6.43962,-0.0604099,39753951,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1
ILMN_2080637,7.53E-01,6.51E-01,-0.453283,-6.43972,-0.0866863,160333173,ZBTB44,zinc finger and BTB domain containing 44
ILMN_1742578,7.53E-01,6.52E-01,-0.452893,-6.4399,-0.0326084,223890247,MKLN1,muskelin 1
ILMN_1705922,7.53E-01,6.52E-01,0.452892,-6.4399,0.105438,222080098,BAIAP2,BAI1 associated protein 2
ILMN_1795247,7.53E-01,6.52E-01,-0.45274,-6.43997,-0.0746612,56549667,ARID2,AT-rich interaction domain 2
ILMN_1681754,7.53E-01,6.52E-01,-0.452046,-6.44027,-0.0548302,215422332,GGH,gamma-glutamyl hydrolase
ILMN_3177285,7.54E-01,6.53E-01,0.45137,-6.44058,0.0388086,662236847,HNRNPR,heterogeneous nuclear ribonucleoprotein R
ILMN_1802761,7.54E-01,6.53E-01,0.451084,-6.4407,0.1140487,NA,,
ILMN_1738424,7.54E-01,6.53E-01,0.45068,-6.44088,0.0394716,89903011,CDC42,cell division cycle 42
ILMN_1670841,7.54E-01,6.53E-01,0.4506,-6.44092,0.0416199,NA,,
ILMN_2377459,7.54E-01,6.53E-01,0.450457,-6.44098,0.0535502,335883181,CYTH2,cytohesin 2
ILMN_2180371,7.54E-01,6.54E-01,-0.45014,-6.44112,-0.0634524,156231346,FAM216A,family with sequence similarity 216 member A
ILMN_1651642,7.55E-01,6.54E-01,-0.449257,-6.44152,-0.0668346,746816011,GPC2,glypican 2
ILMN_2333766,7.55E-01,6.54E-01,-0.449194,-6.44154,-0.0437536,NA,,
ILMN_2395236,7.56E-01,6.55E-01,0.448255,-6.44196,0.071613,54112404,CHEK2,checkpoint kinase 2
ILMN_2194627,7.56E-01,6.55E-01,-0.448205,-6.44198,-0.0627912,999809117,GMCL1,"germ cell-less, spermatogenesis associated 1"
ILMN_3239343,7.56E-01,6.55E-01,-0.448096,-6.44203,-0.0674638,NA,,
ILMN_1791912,7.56E-01,6.55E-01,0.447964,-6.44209,0.0488537,94721339,SIDT2,SID1 transmembrane family member 2
ILMN_2235785,7.56E-01,6.55E-01,-0.447716,-6.4422,-0.063939,524550428,KCNH6,potassium voltage-gated channel subfamily H member 6
ILMN_3282292,7.56E-01,6.56E-01,-0.446996,-6.44252,-0.0648987,NA,,
ILMN_1790534,7.56E-01,6.56E-01,0.446892,-6.44256,0.0763875,291327507,MAP2K3,mitogen-activated protein kinase kinase 3
ILMN_1679641,7.56E-01,6.56E-01,-0.446846,-6.44258,-0.0292637,556503340,FAM120B,family with sequence similarity 120B
ILMN_1763436,7.57E-01,6.56E-01,0.446508,-6.44273,0.0474232,113722132,SETX,senataxin
ILMN_2201668,7.57E-01,6.56E-01,-0.446229,-6.44285,-0.0600378,170671735,SLC19A2,solute carrier family 19 member 2
ILMN_1700001,7.57E-01,6.56E-01,0.446165,-6.44288,0.0381872,148922970,TCTA,T-cell leukemia translocation altered
ILMN_1769720,7.57E-01,6.56E-01,-0.446133,-6.4429,-0.1199497,256418992,STAU2,staufen double-stranded RNA binding protein 2
ILMN_3224868,7.57E-01,6.57E-01,0.445858,-6.44302,0.0413342,NA,,
ILMN_1711069,7.57E-01,6.57E-01,-0.445404,-6.44322,-0.0391283,188528704,YPEL5,yippee like 5
ILMN_2205896,7.58E-01,6.58E-01,-0.444558,-6.44359,-0.0841631,62632708,MEIS3P1,Meis homeobox 3 pseudogene 1
ILMN_2049536,7.58E-01,6.58E-01,-0.444412,-6.44365,-0.035479,302148506,TRPV2,transient receptor potential cation channel subfamily V member 2
ILMN_3256926,7.58E-01,6.58E-01,-0.443759,-6.44394,-0.0710879,NA,,
ILMN_1699049,7.58E-01,6.58E-01,0.44367,-6.44398,0.0699833,NA,,
ILMN_1808299,7.58E-01,6.58E-01,-0.443582,-6.44402,-0.0442263,618857411,IQSEC1,IQ motif and Sec7 domain 1
ILMN_1656574,7.58E-01,6.58E-01,0.443418,-6.44409,0.0518569,37655164,PCGF6,polycomb group ring finger 6
ILMN_1670263,7.59E-01,6.59E-01,-0.442889,-6.44432,-0.0443599,213021159,CNST,"consortin, connexin sorting protein"
ILMN_1778255,7.59E-01,6.59E-01,-0.442772,-6.44437,-0.0710566,126517492,FARSA,phenylalanyl-tRNA synthetase alpha subunit
ILMN_1730734,7.59E-01,6.59E-01,-0.44232,-6.44457,-0.0341792,224028276,TMEM205,transmembrane protein 205
ILMN_1694111,7.59E-01,6.59E-01,-0.442268,-6.44459,-0.0395296,306482638,PNKP,polynucleotide kinase 3'-phosphatase
ILMN_1799381,7.59E-01,6.6E-01,-0.441813,-6.44479,-0.1091267,22546007,SNORD14A,"small nucleolar RNA, C/D box 14A"
ILMN_1749709,7.59E-01,6.6E-01,-0.441532,-6.44491,-0.0346539,363807351,NDUFB11,NADH:ubiquinone oxidoreductase subunit B11
ILMN_1718706,7.6E-01,6.6E-01,-0.441023,-6.44513,-0.0359447,966209837,ERAL1,Era like 12S mitochondrial rRNA chaperone 1
ILMN_1672366,7.6E-01,6.6E-01,-0.440724,-6.44526,-0.0352627,400153822,PIGY,phosphatidylinositol glycan anchor biosynthesis class Y
ILMN_1740633,7.6E-01,6.6E-01,0.440495,-6.44536,0.0903976,133908619,PRF1,perforin 1
ILMN_1664641,7.6E-01,6.61E-01,-0.440424,-6.44539,-0.0400835,397739071,MED4,mediator complex subunit 4
ILMN_1744649,7.61E-01,6.61E-01,0.439246,-6.4459,0.0424548,574957087,PSMB5,proteasome subunit beta 5
ILMN_1780698,7.61E-01,6.62E-01,0.43895,-6.44603,0.0385568,116268102,ZFYVE19,zinc finger FYVE-type containing 19
ILMN_1733311,7.61E-01,6.62E-01,0.438261,-6.44633,0.0500452,110224464,PIGB,phosphatidylinositol glycan anchor biosynthesis class B
ILMN_3235584,7.62E-01,6.62E-01,-0.438052,-6.44642,-0.0494537,209977096,TRIM66,tripartite motif containing 66
ILMN_1811754,7.62E-01,6.62E-01,-0.437985,-6.44645,-0.0538837,161169039,NDUFB10,NADH:ubiquinone oxidoreductase subunit B10
ILMN_1660368,7.62E-01,6.63E-01,-0.437618,-6.44661,-0.0338288,347360920,TRRAP,transformation/transcription domain associated protein
ILMN_1807074,7.62E-01,6.63E-01,-0.437543,-6.44664,-0.0352234,4505184,MIF,macrophage migration inhibitory factor (glycosylation-inhibiting factor)
ILMN_1742163,7.62E-01,6.63E-01,0.437319,-6.44674,0.0549219,NA,,
ILMN_1900263,7.62E-01,6.63E-01,-0.436749,-6.44698,-0.0817048,8655615,,
ILMN_1676470,7.63E-01,6.64E-01,-0.43602,-6.4473,-0.0995121,293651583,TCF7,"transcription factor 7 (T-cell specific, HMG-box)"
ILMN_1777528,7.63E-01,6.64E-01,-0.435682,-6.44744,-0.0304515,110349725,NCBP1,nuclear cap binding protein subunit 1
ILMN_1778238,7.63E-01,6.64E-01,-0.435536,-6.44751,-0.0422396,49574528,UTP6,"UTP6, small subunit processome component"
ILMN_1787308,7.64E-01,6.65E-01,-0.434398,-6.44799,-0.069503,226371736,PIP4K2C,phosphatidylinositol-5-phosphate 4-kinase type 2 gamma
ILMN_1745075,7.64E-01,6.65E-01,0.434191,-6.44808,0.0574452,49087137,RPLP0,ribosomal protein lateral stalk subunit P0
ILMN_1793474,7.64E-01,6.65E-01,0.434063,-6.44814,0.0380093,241982793,INSIG1,insulin induced gene 1
ILMN_1671603,7.64E-01,6.66E-01,-0.433452,-6.4484,-0.0399064,545479140,MED30,mediator complex subunit 30
ILMN_1685415,7.64E-01,6.66E-01,-0.433339,-6.44845,-0.0349781,47834345,HBP1,HMG-box transcription factor 1
ILMN_1761808,7.64E-01,6.66E-01,0.433276,-6.44847,0.0453587,298493304,MCFD2,multiple coagulation factor deficiency 2
ILMN_1680104,7.64E-01,6.66E-01,-0.433263,-6.44848,-0.0443353,223671914,SLC35C1,solute carrier family 35 member C1
ILMN_2154052,7.64E-01,6.66E-01,-0.433159,-6.44853,-0.0461433,148728189,KDSR,3-ketodihydrosphingosine reductase
ILMN_1843403,7.64E-01,6.66E-01,0.432995,-6.4486,0.1223497,51646574,,
ILMN_1808821,7.65E-01,6.66E-01,0.432238,-6.44892,0.0392788,156416004,COMMD9,COMM domain containing 9
ILMN_1754114,7.65E-01,6.67E-01,-0.431865,-6.44908,-0.057018,299829291,FLJ20021,uncharacterized LOC90024
ILMN_1802831,7.65E-01,6.67E-01,-0.431448,-6.44926,-0.048473,661567377,MTMR12,myotubularin related protein 12
ILMN_3297644,7.66E-01,6.68E-01,0.430561,-6.44963,0.0471809,134152720,TMEM214,transmembrane protein 214
ILMN_1897310,7.66E-01,6.68E-01,0.430504,-6.44966,0.0562707,5440191,,
ILMN_1716596,7.66E-01,6.68E-01,-0.429921,-6.4499,-0.0397341,221554488,NSMAF,neutral sphingomyelinase activation associated factor
ILMN_3298410,7.67E-01,6.68E-01,0.429786,-6.44996,0.0645835,NA,,
ILMN_3206343,7.67E-01,6.68E-01,0.429691,-6.45,0.0387638,NA,,
ILMN_1702168,7.68E-01,6.7E-01,0.428016,-6.45071,0.0616695,153792624,HSD17B12,hydroxysteroid 17-beta dehydrogenase 12
ILMN_1800855,7.68E-01,6.7E-01,-0.427833,-6.45079,-0.0513567,21281678,PPTC7,PTC7 protein phosphatase homolog
ILMN_1670000,7.68E-01,6.7E-01,-0.427785,-6.45081,-0.0586673,312222756,DCAF6,DDB1 and CUL4 associated factor 6
ILMN_1803376,7.68E-01,6.7E-01,0.427707,-6.45084,0.0600772,166795261,AEBP2,AE binding protein 2
ILMN_2219556,7.68E-01,6.7E-01,0.427474,-6.45094,0.0927254,52426767,ISCA1,iron-sulfur cluster assembly 1
ILMN_1652768,7.68E-01,6.7E-01,0.42699,-6.45114,0.0373822,NA,,
ILMN_1708721,7.68E-01,6.7E-01,0.426874,-6.45119,0.0709873,344217731,RABGAP1L,RAB GTPase activating protein 1 like
ILMN_1789407,7.68E-01,6.7E-01,-0.426727,-6.45125,-0.0855899,205277365,TVP23C,trans-golgi network vesicle protein 23 homolog C (S. cerevisiae)
ILMN_1759495,7.68E-01,6.71E-01,0.426623,-6.4513,0.0412237,221136812,XPO5,exportin 5
ILMN_1870658,7.69E-01,6.71E-01,0.426327,-6.45142,0.0653917,47067209,TMED4,transmembrane p24 trafficking protein 4
ILMN_1676408,7.69E-01,6.71E-01,0.425873,-6.45161,0.0747991,525313540,TAGAP,T-cell activation RhoGTPase activating protein
